group,id,course,trimester,grade
12,550,Runecrafting and Glyphwork,1,13.5
12,550,Swordsmanship and Martial Arts,1,13.5
12,550,Swordsmanship and Martial Arts,1,18
12,550,Swordsmanship and Martial Arts,1,11.5
12,550,Swordsmanship and Martial Arts,1,11
12,550,Swordsmanship and Martial Arts,1,14
12,550,Swordsmanship and Martial Arts,1,13
12,550,Swordsmanship and Martial Arts,1,13.5
12,550,Swordsmanship and Martial Arts,1,12
12,550,Swordsmanship and Martial Arts,1,12.5
12,612,Ancient Magic and Mysticism,1,8
12,612,Ancient Magic and Mysticism,1,6.5
12,612,Ancient Magic and Mysticism,1,7.5
12,612,Ancient Magic and Mysticism,1,8.5
12,612,Ancient Magic and Mysticism,1,9
12,612,Ancient Magic and Mysticism,1,9.5
12,612,Ancient Magic and Mysticism,1,9
12,612,Ancient Magic and Mysticism,1,8
12,612,Ancient Magic and Mysticism,1,9
12,612,Celestial Navigation and Astronomy,2,11
12,612,Celestial Navigation and Astronomy,2,7
12,612,Celestial Navigation and Astronomy,2,3
12,612,Celestial Navigation and Astronomy,2,5
12,612,Celestial Navigation and Astronomy,2,9
12,612,Celestial Navigation and Astronomy,2,4
12,612,Celestial Navigation and Astronomy,2,6
12,612,Celestial Navigation and Astronomy,2,13
12,612,Celestial Navigation and Astronomy,2,6
12,612,Dragon Lore and Taming,2,3.5
12,612,Dragon Lore and Taming,2,7
12,612,Dragon Lore and Taming,2,10.5
12,612,Dragon Lore and Taming,2,4.5
12,612,Dragon Lore and Taming,2,6
12,612,Dragon Lore and Taming,2,7
12,612,Elemental Mastery and Control,1,13
12,612,Elemental Mastery and Control,1,11
12,612,Elemental Mastery and Control,1,13
12,612,Elemental Mastery and Control,1,12
12,612,History of the Arcane,3,9
12,612,History of the Arcane,3,3.5
12,612,History of the Arcane,3,9.5
12,612,History of the Arcane,3,7.5
12,612,History of the Arcane,3,11.5
12,612,History of the Arcane,3,4
12,612,Illusion and Enchantment,1,16
12,612,Illusion and Enchantment,1,13
12,612,Necromancy and Spirit Summoning,1,9
12,612,Necromancy and Spirit Summoning,1,14.5
12,612,Necromancy and Spirit Summoning,1,11.5
12,612,Necromancy and Spirit Summoning,1,8.5
12,612,Necromancy and Spirit Summoning,1,11
12,612,Necromancy and Spirit Summoning,1,8.5
12,612,Necromancy and Spirit Summoning,1,8.5
12,612,Necromancy and Spirit Summoning,1,7.5
12,612,Necromancy and Spirit Summoning,1,7
12,612,Potion Brewing and Herbology,2,14
12,612,Potion Brewing and Herbology,2,12.5
12,612,Potion Brewing and Herbology,2,12
12,612,Potion Brewing and Herbology,2,13
12,612,Runecrafting and Glyphwork,1,3.75
12,612,Runecrafting and Glyphwork,1,5.5
12,612,Runecrafting and Glyphwork,1,10.25
12,612,Swordsmanship and Martial Arts,1,13.5
12,612,Swordsmanship and Martial Arts,1,13
12,612,Swordsmanship and Martial Arts,1,13
12,612,Swordsmanship and Martial Arts,1,14.5
12,612,Swordsmanship and Martial Arts,1,13
12,612,Swordsmanship and Martial Arts,1,12.5
12,612,Swordsmanship and Martial Arts,1,14
12,612,Swordsmanship and Martial Arts,1,15.5
12,612,Swordsmanship and Martial Arts,1,15
12,684,Ancient Magic and Mysticism,1,6.5
12,684,Ancient Magic and Mysticism,1,8
12,684,Ancient Magic and Mysticism,1,7.5
12,684,Ancient Magic and Mysticism,1,9.5
12,684,Ancient Magic and Mysticism,1,7
12,684,Ancient Magic and Mysticism,1,8
12,684,Ancient Magic and Mysticism,1,7.5
12,684,Ancient Magic and Mysticism,1,10
12,684,Ancient Magic and Mysticism,1,8.5
12,684,Celestial Navigation and Astronomy,2,7
12,684,Celestial Navigation and Astronomy,2,11
12,684,Celestial Navigation and Astronomy,2,10
12,684,Celestial Navigation and Astronomy,2,16
12,684,Celestial Navigation and Astronomy,2,14
12,684,Celestial Navigation and Astronomy,2,6
12,684,Celestial Navigation and Astronomy,2,15
12,684,Celestial Navigation and Astronomy,2,10
12,684,Dragon Lore and Taming,2,7
12,684,Dragon Lore and Taming,2,5.5
12,684,Dragon Lore and Taming,2,7.5
12,684,Dragon Lore and Taming,2,11
12,684,Dragon Lore and Taming,2,8.5
12,684,Dragon Lore and Taming,2,8
12,684,Elemental Mastery and Control,1,11
12,684,Elemental Mastery and Control,1,11
12,684,Elemental Mastery and Control,1,13
12,684,Elemental Mastery and Control,1,12
12,684,History of the Arcane,3,13
12,684,History of the Arcane,3,11
12,684,History of the Arcane,3,10.5
12,684,History of the Arcane,3,17
12,684,History of the Arcane,3,8
12,684,History of the Arcane,3,5
12,684,Illusion and Enchantment,1,10
12,684,Illusion and Enchantment,1,10
12,684,Illusion and Enchantment,1,13
12,684,Necromancy and Spirit Summoning,1,10.5
12,684,Necromancy and Spirit Summoning,1,10.5
12,684,Necromancy and Spirit Summoning,1,14.5
12,684,Necromancy and Spirit Summoning,1,10.5
12,684,Necromancy and Spirit Summoning,1,10
12,684,Necromancy and Spirit Summoning,1,10.5
12,684,Necromancy and Spirit Summoning,1,16.5
12,684,Necromancy and Spirit Summoning,1,12
12,684,Necromancy and Spirit Summoning,1,8.5
12,684,Necromancy and Spirit Summoning,1,12.5
12,684,Potion Brewing and Herbology,2,14.5
12,684,Potion Brewing and Herbology,2,13.5
12,684,Potion Brewing and Herbology,2,15
12,684,Potion Brewing and Herbology,2,15
12,684,Runecrafting and Glyphwork,1,12
12,684,Runecrafting and Glyphwork,1,10
12,684,Runecrafting and Glyphwork,1,10.75
12,684,Swordsmanship and Martial Arts,1,15
12,684,Swordsmanship and Martial Arts,1,10
12,684,Swordsmanship and Martial Arts,1,11.5
12,684,Swordsmanship and Martial Arts,1,12
12,684,Swordsmanship and Martial Arts,1,15
12,684,Swordsmanship and Martial Arts,1,12.5
12,684,Swordsmanship and Martial Arts,1,13
12,684,Swordsmanship and Martial Arts,1,12
12,684,Swordsmanship and Martial Arts,1,14.5
12,732,Ancient Magic and Mysticism,1,8.5
12,732,Ancient Magic and Mysticism,1,8
12,732,Ancient Magic and Mysticism,1,9.5
12,732,Ancient Magic and Mysticism,1,5
12,732,Ancient Magic and Mysticism,1,7.5
12,732,Ancient Magic and Mysticism,1,8.5
12,732,Ancient Magic and Mysticism,1,8.5
12,732,Ancient Magic and Mysticism,1,8.5
12,732,Ancient Magic and Mysticism,1,9
12,732,Celestial Navigation and Astronomy,2,9
12,732,Celestial Navigation and Astronomy,2,16
12,732,Celestial Navigation and Astronomy,2,5
12,732,Celestial Navigation and Astronomy,2,9
12,732,Celestial Navigation and Astronomy,2,9
12,732,Celestial Navigation and Astronomy,2,8
12,732,Celestial Navigation and Astronomy,2,7
12,732,Celestial Navigation and Astronomy,2,12
12,732,Celestial Navigation and Astronomy,2,15
12,732,Dragon Lore and Taming,2,7.5
12,732,Dragon Lore and Taming,2,10.5
12,732,Dragon Lore and Taming,2,8
12,732,Dragon Lore and Taming,2,7
12,732,Dragon Lore and Taming,2,10
12,732,Dragon Lore and Taming,2,10.5
12,732,Elemental Mastery and Control,1,15
12,732,Elemental Mastery and Control,1,12
12,732,Elemental Mastery and Control,1,11
12,732,Elemental Mastery and Control,1,14
12,732,History of the Arcane,3,5.5
12,732,History of the Arcane,3,9.5
12,732,History of the Arcane,3,9.5
12,732,History of the Arcane,3,7.5
12,732,History of the Arcane,3,6.5
12,732,History of the Arcane,3,11.5
12,732,Illusion and Enchantment,1,9
12,732,Illusion and Enchantment,1,17.5
12,732,Illusion and Enchantment,1,17
12,732,Necromancy and Spirit Summoning,1,9.5
12,732,Necromancy and Spirit Summoning,1,10.5
12,732,Necromancy and Spirit Summoning,1,9.5
12,732,Necromancy and Spirit Summoning,1,8.5
12,732,Necromancy and Spirit Summoning,1,10
12,732,Necromancy and Spirit Summoning,1,12.5
12,732,Necromancy and Spirit Summoning,1,8.5
12,732,Necromancy and Spirit Summoning,1,6.5
12,732,Necromancy and Spirit Summoning,1,7
12,732,Necromancy and Spirit Summoning,1,9
12,732,Potion Brewing and Herbology,2,13.5
12,732,Potion Brewing and Herbology,2,15
12,732,Potion Brewing and Herbology,2,14
12,732,Potion Brewing and Herbology,2,13.5
12,732,Runecrafting and Glyphwork,1,10.5
12,732,Runecrafting and Glyphwork,1,5
12,732,Runecrafting and Glyphwork,1,7
12,732,Swordsmanship and Martial Arts,1,12.5
12,732,Swordsmanship and Martial Arts,1,10.5
12,732,Swordsmanship and Martial Arts,1,13
12,732,Swordsmanship and Martial Arts,1,13
12,732,Swordsmanship and Martial Arts,1,13.5
12,732,Swordsmanship and Martial Arts,1,15.5
12,732,Swordsmanship and Martial Arts,1,16
12,732,Swordsmanship and Martial Arts,1,12
12,732,Swordsmanship and Martial Arts,1,17
13,4,Ancient Magic and Mysticism,1,7.5
13,4,Ancient Magic and Mysticism,1,8
13,4,Ancient Magic and Mysticism,1,7.5
13,4,Ancient Magic and Mysticism,1,7
13,4,Ancient Magic and Mysticism,1,8
13,4,Ancient Magic and Mysticism,1,6.5
13,4,Ancient Magic and Mysticism,1,7
13,4,Ancient Magic and Mysticism,1,9.5
13,4,Ancient Magic and Mysticism,1,8
13,4,Celestial Navigation and Astronomy,2,11
13,4,Celestial Navigation and Astronomy,2,7
13,4,Celestial Navigation and Astronomy,2,4
13,4,Celestial Navigation and Astronomy,2,4
13,4,Celestial Navigation and Astronomy,2,9
13,4,Celestial Navigation and Astronomy,2,8
13,4,Celestial Navigation and Astronomy,2,8
13,4,Celestial Navigation and Astronomy,2,9
13,4,Celestial Navigation and Astronomy,2,11
13,4,Dragon Lore and Taming,2,11
13,4,Dragon Lore and Taming,2,6
13,4,Dragon Lore and Taming,2,10.5
13,4,Dragon Lore and Taming,2,6.5
13,4,Dragon Lore and Taming,2,13
13,4,Dragon Lore and Taming,2,10
13,4,Elemental Mastery and Control,1,13
13,4,Elemental Mastery and Control,1,12
13,4,Elemental Mastery and Control,1,13
13,4,Elemental Mastery and Control,1,14
13,4,History of the Arcane,3,10
13,4,History of the Arcane,3,7
13,4,History of the Arcane,3,12.5
13,4,History of the Arcane,3,9.5
13,4,History of the Arcane,3,10
13,4,History of the Arcane,3,9
13,4,Illusion and Enchantment,1,17.5
13,4,Illusion and Enchantment,1,12.5
13,4,Illusion and Enchantment,1,14.5
13,4,Necromancy and Spirit Summoning,1,7.5
13,4,Necromancy and Spirit Summoning,1,9
13,4,Necromancy and Spirit Summoning,1,8.5
13,4,Necromancy and Spirit Summoning,1,9.5
13,4,Necromancy and Spirit Summoning,1,12
13,4,Necromancy and Spirit Summoning,1,10.5
13,4,Necromancy and Spirit Summoning,1,8
13,4,Necromancy and Spirit Summoning,1,10.5
13,4,Necromancy and Spirit Summoning,1,9.5
13,4,Necromancy and Spirit Summoning,1,9
13,4,Potion Brewing and Herbology,2,14
13,4,Potion Brewing and Herbology,2,14.5
13,4,Potion Brewing and Herbology,2,13.5
13,4,Potion Brewing and Herbology,2,14.5
13,4,Runecrafting and Glyphwork,1,13
13,4,Runecrafting and Glyphwork,1,14.5
13,4,Runecrafting and Glyphwork,1,8.5
13,4,Swordsmanship and Martial Arts,1,15.5
13,4,Swordsmanship and Martial Arts,1,13.5
13,4,Swordsmanship and Martial Arts,1,15.5
13,4,Swordsmanship and Martial Arts,1,12.5
13,4,Swordsmanship and Martial Arts,1,15.5
13,4,Swordsmanship and Martial Arts,1,14
13,4,Swordsmanship and Martial Arts,1,14
13,4,Swordsmanship and Martial Arts,1,14.5
13,4,Swordsmanship and Martial Arts,1,15
13,20,Ancient Magic and Mysticism,1,6.5
13,20,Ancient Magic and Mysticism,1,8
13,20,Ancient Magic and Mysticism,1,10.5
13,20,Ancient Magic and Mysticism,1,8
13,20,Ancient Magic and Mysticism,1,4.5
13,20,Ancient Magic and Mysticism,1,8.5
13,20,Ancient Magic and Mysticism,1,9
13,20,Ancient Magic and Mysticism,1,5.5
13,20,Ancient Magic and Mysticism,1,9
13,20,Celestial Navigation and Astronomy,2,5
13,20,Celestial Navigation and Astronomy,2,8
13,20,Celestial Navigation and Astronomy,2,12
13,20,Celestial Navigation and Astronomy,2,8
13,20,Celestial Navigation and Astronomy,2,16
13,20,Celestial Navigation and Astronomy,2,10
13,20,Celestial Navigation and Astronomy,2,11
13,20,Celestial Navigation and Astronomy,2,7
13,20,Dragon Lore and Taming,2,5.5
13,20,Dragon Lore and Taming,2,11.5
13,20,Dragon Lore and Taming,2,7.5
13,20,Dragon Lore and Taming,2,6
13,20,Dragon Lore and Taming,2,7
13,20,Elemental Mastery and Control,1,12
13,20,Elemental Mastery and Control,1,12
13,20,Elemental Mastery and Control,1,12
13,20,Elemental Mastery and Control,1,14
13,20,History of the Arcane,3,8.5
13,20,History of the Arcane,3,6.5
13,20,History of the Arcane,3,15.5
13,20,History of the Arcane,3,3
13,20,History of the Arcane,3,9.5
13,20,History of the Arcane,3,10.5
13,20,Illusion and Enchantment,1,13.5
13,20,Illusion and Enchantment,1,11
13,20,Illusion and Enchantment,1,14.5
13,20,Necromancy and Spirit Summoning,1,9.5
13,20,Necromancy and Spirit Summoning,1,9.5
13,20,Necromancy and Spirit Summoning,1,13
13,20,Necromancy and Spirit Summoning,1,6.5
13,20,Necromancy and Spirit Summoning,1,6.5
13,20,Necromancy and Spirit Summoning,1,10.5
13,20,Necromancy and Spirit Summoning,1,9.5
13,20,Necromancy and Spirit Summoning,1,8.5
13,20,Necromancy and Spirit Summoning,1,6
13,20,Potion Brewing and Herbology,2,13.5
13,20,Potion Brewing and Herbology,2,14.5
13,20,Potion Brewing and Herbology,2,15.5
13,20,Potion Brewing and Herbology,2,15
13,20,Runecrafting and Glyphwork,1,6.25
13,20,Runecrafting and Glyphwork,1,13.25
13,20,Runecrafting and Glyphwork,1,10.75
13,20,Swordsmanship and Martial Arts,1,9.5
13,20,Swordsmanship and Martial Arts,1,14
13,20,Swordsmanship and Martial Arts,1,16.5
13,20,Swordsmanship and Martial Arts,1,15.5
13,20,Swordsmanship and Martial Arts,1,15
13,20,Swordsmanship and Martial Arts,1,15
13,20,Swordsmanship and Martial Arts,1,12.5
13,20,Swordsmanship and Martial Arts,1,12.5
13,20,Swordsmanship and Martial Arts,1,12.5
13,25,Ancient Magic and Mysticism,1,9
13,25,Ancient Magic and Mysticism,1,8.5
13,25,Ancient Magic and Mysticism,1,7
13,25,Ancient Magic and Mysticism,1,10
13,25,Ancient Magic and Mysticism,1,7
13,25,Ancient Magic and Mysticism,1,6
13,25,Ancient Magic and Mysticism,1,8.5
13,25,Ancient Magic and Mysticism,1,10
13,25,Ancient Magic and Mysticism,1,7.5
13,25,Celestial Navigation and Astronomy,2,9
13,25,Celestial Navigation and Astronomy,2,11
13,25,Celestial Navigation and Astronomy,2,7
13,25,Celestial Navigation and Astronomy,2,8
13,25,Celestial Navigation and Astronomy,2,10
13,25,Celestial Navigation and Astronomy,2,7
13,25,Celestial Navigation and Astronomy,2,10
13,25,Celestial Navigation and Astronomy,2,11
13,25,Celestial Navigation and Astronomy,2,9
13,25,Dragon Lore and Taming,2,9.5
13,25,Dragon Lore and Taming,2,9
13,25,Dragon Lore and Taming,2,7
13,25,Dragon Lore and Taming,2,8
13,25,Dragon Lore and Taming,2,7.5
13,25,Dragon Lore and Taming,2,6
13,25,Elemental Mastery and Control,1,13
13,25,Elemental Mastery and Control,1,14
13,25,Elemental Mastery and Control,1,13
13,25,Elemental Mastery and Control,1,13
13,25,History of the Arcane,3,10.5
13,25,History of the Arcane,3,5.5
13,25,History of the Arcane,3,10
13,25,History of the Arcane,3,6.5
13,25,History of the Arcane,3,4.5
13,25,Illusion and Enchantment,1,18
13,25,Illusion and Enchantment,1,19.5
13,25,Illusion and Enchantment,1,16
13,25,Necromancy and Spirit Summoning,1,5.5
13,25,Necromancy and Spirit Summoning,1,12.5
13,25,Necromancy and Spirit Summoning,1,9
13,25,Necromancy and Spirit Summoning,1,11.5
13,25,Necromancy and Spirit Summoning,1,13
13,25,Necromancy and Spirit Summoning,1,8.5
13,25,Necromancy and Spirit Summoning,1,10.5
13,25,Necromancy and Spirit Summoning,1,10.5
13,25,Necromancy and Spirit Summoning,1,7
13,25,Potion Brewing and Herbology,2,14.5
13,25,Potion Brewing and Herbology,2,12.5
13,25,Potion Brewing and Herbology,2,12.5
13,25,Potion Brewing and Herbology,2,15
13,25,Runecrafting and Glyphwork,1,8.75
13,25,Runecrafting and Glyphwork,1,11.75
13,25,Swordsmanship and Martial Arts,1,14.5
13,25,Swordsmanship and Martial Arts,1,13.5
13,25,Swordsmanship and Martial Arts,1,14
13,25,Swordsmanship and Martial Arts,1,14.5
13,25,Swordsmanship and Martial Arts,1,14.5
13,25,Swordsmanship and Martial Arts,1,11.5
13,25,Swordsmanship and Martial Arts,1,13.5
13,25,Swordsmanship and Martial Arts,1,16
13,29,Ancient Magic and Mysticism,1,5.5
13,29,Ancient Magic and Mysticism,1,8
13,29,Ancient Magic and Mysticism,1,9.5
13,29,Ancient Magic and Mysticism,1,7.5
13,29,Ancient Magic and Mysticism,1,9.5
13,29,Ancient Magic and Mysticism,1,5
13,29,Ancient Magic and Mysticism,1,7.5
13,29,Ancient Magic and Mysticism,1,8
13,29,Ancient Magic and Mysticism,1,7.5
13,29,Celestial Navigation and Astronomy,2,6
13,29,Celestial Navigation and Astronomy,2,9
13,29,Celestial Navigation and Astronomy,2,10
13,29,Celestial Navigation and Astronomy,2,6
13,29,Celestial Navigation and Astronomy,2,11
13,29,Celestial Navigation and Astronomy,2,8
13,29,Celestial Navigation and Astronomy,2,11
13,29,Celestial Navigation and Astronomy,2,6
13,29,Celestial Navigation and Astronomy,2,8
13,29,Dragon Lore and Taming,2,6.5
13,29,Dragon Lore and Taming,2,10.5
13,29,Dragon Lore and Taming,2,5
13,29,Dragon Lore and Taming,2,5
13,29,Dragon Lore and Taming,2,8
13,29,Dragon Lore and Taming,2,9
13,29,Elemental Mastery and Control,1,12
13,29,Elemental Mastery and Control,1,15
13,29,Elemental Mastery and Control,1,12
13,29,Elemental Mastery and Control,1,12
13,29,History of the Arcane,3,5.5
13,29,History of the Arcane,3,6.5
13,29,History of the Arcane,3,8.5
13,29,History of the Arcane,3,3
13,29,History of the Arcane,3,4
13,29,History of the Arcane,3,2.5
13,29,Illusion and Enchantment,1,9
13,29,Illusion and Enchantment,1,9.5
13,29,Necromancy and Spirit Summoning,1,5.5
13,29,Necromancy and Spirit Summoning,1,7.5
13,29,Necromancy and Spirit Summoning,1,4.5
13,29,Necromancy and Spirit Summoning,1,7.5
13,29,Necromancy and Spirit Summoning,1,5
13,29,Necromancy and Spirit Summoning,1,7
13,29,Necromancy and Spirit Summoning,1,12
13,29,Necromancy and Spirit Summoning,1,8
13,29,Necromancy and Spirit Summoning,1,12
13,29,Necromancy and Spirit Summoning,1,4
13,29,Potion Brewing and Herbology,2,12.5
13,29,Potion Brewing and Herbology,2,14.5
13,29,Potion Brewing and Herbology,2,14
13,29,Potion Brewing and Herbology,2,13.5
13,29,Runecrafting and Glyphwork,1,6
13,29,Runecrafting and Glyphwork,1,6.75
13,29,Runecrafting and Glyphwork,1,4.25
13,29,Swordsmanship and Martial Arts,1,15
13,29,Swordsmanship and Martial Arts,1,14.5
13,29,Swordsmanship and Martial Arts,1,16
13,29,Swordsmanship and Martial Arts,1,12
13,29,Swordsmanship and Martial Arts,1,14.5
13,29,Swordsmanship and Martial Arts,1,14
13,29,Swordsmanship and Martial Arts,1,13
13,29,Swordsmanship and Martial Arts,1,13.5
13,29,Swordsmanship and Martial Arts,1,12.5
13,32,Ancient Magic and Mysticism,1,7
13,32,Ancient Magic and Mysticism,1,7.5
13,32,Ancient Magic and Mysticism,1,8.5
13,32,Ancient Magic and Mysticism,1,7
13,32,Ancient Magic and Mysticism,1,9
13,32,Ancient Magic and Mysticism,1,7
13,32,Ancient Magic and Mysticism,1,7
13,32,Ancient Magic and Mysticism,1,6.5
13,32,Ancient Magic and Mysticism,1,3.5
13,32,Celestial Navigation and Astronomy,2,11
13,32,Celestial Navigation and Astronomy,2,7
13,32,Celestial Navigation and Astronomy,2,8
13,32,Celestial Navigation and Astronomy,2,10
13,32,Celestial Navigation and Astronomy,2,8
13,32,Celestial Navigation and Astronomy,2,15
13,32,Celestial Navigation and Astronomy,2,9
13,32,Celestial Navigation and Astronomy,2,13
13,32,Dragon Lore and Taming,2,10
13,32,Dragon Lore and Taming,2,9
13,32,Dragon Lore and Taming,2,8.5
13,32,Dragon Lore and Taming,2,6.5
13,32,Dragon Lore and Taming,2,12
13,32,Dragon Lore and Taming,2,9.5
13,32,Elemental Mastery and Control,1,12
